size_bytes	age_days	path
1451	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/07_EDITORIAL_M1/MOTION_DECISION.json
681	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/08_EDITORIAL_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/08_EDITORIAL_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1410	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/08_EDITORIAL_M1/MOTION_DECISION.json
687	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/09_EDITORIAL_M4/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/09_EDITORIAL_M4/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1369	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/09_EDITORIAL_M4/MOTION_DECISION.json
671	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/10_EDITORIAL_M4/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/10_EDITORIAL_M4/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1354	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/10_EDITORIAL_M4/MOTION_DECISION.json
713	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/11_EDITORIAL_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/11_EDITORIAL_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1439	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/11_EDITORIAL_M1/MOTION_DECISION.json
686	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/12_EDITORIAL_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/12_EDITORIAL_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1416	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/12_EDITORIAL_M1/MOTION_DECISION.json
749	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/13_EDITORIAL_M6/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/13_EDITORIAL_M6/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1460	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/13_EDITORIAL_M6/MOTION_DECISION.json
749	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/14_EDITORIAL_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/14_EDITORIAL_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1475	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/14_EDITORIAL_M1/MOTION_DECISION.json
715	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/15_EDITORIAL_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/15_EDITORIAL_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1441	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/15_EDITORIAL_M1/MOTION_DECISION.json
788	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/16_EDITORIAL_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/16_EDITORIAL_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1516	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/16_EDITORIAL_M1/MOTION_DECISION.json
668	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/17_EDITORIAL_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/17_EDITORIAL_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1400	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/17_EDITORIAL_M1/MOTION_DECISION.json
747	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/18_EDITORIAL_M3/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/18_EDITORIAL_M3/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1453	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/18_EDITORIAL_M3/MOTION_DECISION.json
789	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/19_EDITORIAL_M6/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/19_EDITORIAL_M6/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1502	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/19_EDITORIAL_M6/MOTION_DECISION.json
764	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/20_EDITORIAL_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/20_EDITORIAL_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1492	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/20_EDITORIAL_M1/MOTION_DECISION.json
755	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/21_EDITORIAL_M3/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/21_EDITORIAL_M3/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1461	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/21_EDITORIAL_M3/MOTION_DECISION.json
722	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/22_EDITORIAL_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/22_EDITORIAL_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1450	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/04_HORIZONTALS/MH04/22_EDITORIAL_M1/MOTION_DECISION.json
1057	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DOCS/01_CONTEXTO_COMPLETO_ABRAXAS.md
857	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DOCS/04_OBJETIVO_HOTFIX_V4_2_24.md
1043	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DOCS/05_LOGICA_MOTION_ENGINE.md
994	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DOCS/06_CRITERIOS_IA_PARA_SELECCIONAR_MOTIONS.md
774	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DOCS/13_PLAN_DE_IMPLEMENTACION_HOTFIX.md
805	7.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/DOCS/15_HOTFIX_MOTION_1080P_40M.md
71016	7.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/ENGINE/ai_motion_engine_v4_2_24.py
1470	7.41	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/FINAL_DELIVERY_REPORT.txt
824	7.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/HOTFIX_MOTION_1080P_40M_APPLIED.json
605613	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/INPUT/ABRAXAS_MOTION_SYSTEM_V6_DOCUMENTATION_ARCHIVE.html
644133	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/INPUT/ABRAXAS_MOTION_SYSTEM_V7_INTERACTIVE.html
1849	7.39	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/PACKAGE_MANIFEST.json
1431	7.41	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/README_PARA_NUEVA_IA.txt
846836	7.41	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/SHA256SUMS.txt
150	7.41	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/TERMINAL/ABRAXAS_MONITOR_APPLE40M.command
3174	7.41	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/TERMINAL/CREAR_HOTFIX.command
825	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_APPLE40M_RESUME_MASTER_PACKAGE/TERMINAL/DIAGNOSTICO_ABRAXAS.command
18904572	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE(2).zip
4538	7.45	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE.zip
1083	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/00_LEER_PRIMERO.txt
1057	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/01_CONTEXTO_COMPLETO_ABRAXAS.md
1133	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/02_ESTADO_ACTUAL_V4_2_23.md
857	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/03_OBJETIVO_HOTFIX_V4_2_24.md
934	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/04_REGLAS_Y_CONTRATOS_DE_PRODUCCION.md
1043	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/05_LOGICA_MOTION_ENGINE.md
994	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/06_CRITERIOS_IA_PARA_SELECCIONAR_MOTIONS.md
766	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/07_REGLAS_VERTICALES.md
645	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/08_REGLAS_HORIZONTALES.md
679	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/09_REGLAS_HTML_ENGINE.md
970	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/10_REGLAS_RENDER_Y_DAVINCI.md
672	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/11_ARCHIVOS_PROTEGIDOS.md
774	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/12_PLAN_DE_IMPLEMENTACION_HOTFIX.md
1052	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/13_CHECKLIST_VALIDACION_FINAL.md
1439	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/14_AUDITORIA_RECURSIVA_ZIPS.md
10110960	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/AUTOMATION/ABRAXAS_V4_2_5_EXECUTABLE_BASELINE_VERIFIED.zip
627	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/00_MANIFEST/AI_MOTION_DECISION_REPORT_V4_2_24.txt
1606	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/00_MANIFEST/AI_MOTION_VALIDATION_V4_2_24.json
2021391	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/00_MANIFEST/FINAL_AI_MOTION_DECISIONS_V4_2_24.json
2021391	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/00_MANIFEST/FINAL_AI_MOTION_MAP_V4_2_24.json
192439	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/00_MANIFEST/RENDER_QUEUE_AI_MOTIONS_V4_2_24.json
1239	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/03_VERTICALS/JV01/00_MOTION_INDEX.json
668	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/03_VERTICALS/JV01/01_HOOK_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/03_VERTICALS/JV01/01_HOOK_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1393	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/03_VERTICALS/JV01/01_HOOK_M1/MOTION_DECISION.json
708	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/03_VERTICALS/JV01/02_TENSION_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/03_VERTICALS/JV01/02_TENSION_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1417	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/03_VERTICALS/JV01/02_TENSION_M1/MOTION_DECISION.json
685	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/03_VERTICALS/JV01/03_CORE_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/03_VERTICALS/JV01/03_CORE_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1406	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/03_VERTICALS/JV01/03_CORE_M1/MOTION_DECISION.json
765	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/03_VERTICALS/JV01/04_SHIFT_M1/02_PROMPT_ANIMAR_MOTION.txt
88	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/03_VERTICALS/JV01/04_SHIFT_M1/20_MOTION_FINAL/COLOCAR_AQUI_MOTION_FINAL.txt
1479	7.43	/Users/lordjef/Downloads/ABRAXAS_V4_2_24_CONTINUITY_MASTER_PACKAGE/DELIVERABLES/JOC55_ABRAXAS_V4_2_24_PREBUILT/09_MOTIONS_V4_2/AI_SELECTED_V4_2_24/03_VERTICALS/JV01/04_SHIFT_M1/MOTION_DECISION.json
